name,price_raw,weight_raw,stackable_raw,rarity_raw,category_raw,subcategory_raw,url
Lightweight Hexolite Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-4/
Lily Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/lily-hat/
Lightweight Plasteel Armor,"158,470G",35,No,COMMON,Body,,https://paldex.gg/items/lightweight-plasteel-armor/
Lily's Spear Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/lily-s-spear-schematic-4/
Little Kinship Peach,"20,000G",1,Yes,UNCOMMON,Friendship,,https://paldex.gg/items/little-kinship-peach/
Lockpicking Tool v2,1G,0,Yes,RARE,Ability unlocks,,https://paldex.gg/items/lockpicking-tool-v2/
Lily's Spear,"118,610G",10,No,RARE,Melee,,https://paldex.gg/items/lily-s-spear/
Lockpicking Tool v1,1G,0,Yes,UNCOMMON,Ability unlocks,,https://paldex.gg/items/lockpicking-tool-v1/
Lockpicking Tool v3,1G,0,Yes,EPIC,Ability unlocks,,https://paldex.gg/items/lockpicking-tool-v3/
Long-Eared Headband,"7,490G",2,No,COMMON,Head,,https://paldex.gg/items/long-eared-headband/
Long-Eared Headband Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/long-eared-headband-schematic-1/
Lord of Lightning's Baton Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lord-of-lightning-s-baton-schematic/
Lord of Lightning's Baton,"40,080G",2,No,EPIC,Accessory,,https://paldex.gg/items/lord-of-lightning-s-baton/
Lord of the Underworld's Baton,"45,480G",2,No,EPIC,Accessory,,https://paldex.gg/items/lord-of-the-underworld-s-baton/
Lord of the Underworld's Baton Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lord-of-the-underworld-s-baton-schematic/
Lord of the Sea's Baton Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lord-of-the-sea-s-baton-schematic/
Lord of the Sea's Baton,"47,280G",2,No,EPIC,Accessory,,https://paldex.gg/items/lord-of-the-sea-s-baton/
Loupmoon Cryst Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/loupmoon-cryst-bounty-token/
Low Quality Recovery Meds,"2,820G",0.2,Yes,COMMON,Drugs,,https://paldex.gg/items/low-quality-recovery-meds/
Lyleen Noct Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/lyleen-noct-bounty-token/
Lunaris Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/lunaris-bounty-token/
Low Grade Medical Supplies,780G,0.2,Yes,COMMON,Medicine,,https://paldex.gg/items/low-grade-medical-supplies/
Lyleen Accessory,500G,4,No,COMMON,Head,,https://paldex.gg/items/lyleen-accessory/
Lyleen Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/lyleen-bounty-token/
Lyleen Noct's Talisman Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lyleen-noct-s-talisman-schematic/
Lyleen's Talisman Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lyleen-s-talisman-schematic/
Lyleen Noct's Talisman,"35,880G",2,No,EPIC,Accessory,,https://paldex.gg/items/lyleen-noct-s-talisman/
Majestic Candlestick Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/majestic-candlestick-schematic/
Lyleen's Talisman,"39,480G",2,No,EPIC,Accessory,,https://paldex.gg/items/lyleen-s-talisman/
Majestic Wall Torch Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/majestic-wall-torch-schematic/
Lyleen Statue Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/lyleen-statue-schematic/
Makeshift Assault Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/makeshift-assault-rifle-schematic-1/
Makeshift Assault Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/makeshift-assault-rifle-schematic-2/
Makeshift Assault Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/makeshift-assault-rifle-schematic-3/
Makeshift Assault Rifle,"27,940G",15,No,COMMON,Assault rifles,,https://paldex.gg/items/makeshift-assault-rifle/
Makeshift Assault Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/makeshift-assault-rifle-schematic-4/
Makeshift Handgun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/makeshift-handgun-schematic-2/
Makeshift Handgun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/makeshift-handgun-schematic-3/
Makeshift Handgun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/makeshift-handgun-schematic-1/
Makeshift Handgun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/makeshift-handgun-schematic-4/
Makeshift Shotgun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/makeshift-shotgun-schematic-3/
Makeshift Handgun,"13,970G",10,No,COMMON,Handguns,,https://paldex.gg/items/makeshift-handgun/
Makeshift Shotgun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/makeshift-shotgun-schematic-2/
Makeshift Shotgun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/makeshift-shotgun-schematic-1/
Makeshift SMG Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/makeshift-smg-schematic-1/
Makeshift SMG Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/makeshift-smg-schematic-2/
Makeshift Shotgun,"23,160G",24,No,COMMON,Shotguns,,https://paldex.gg/items/makeshift-shotgun/
Makeshift Shotgun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/makeshift-shotgun-schematic-4/
Makeshift SMG Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/makeshift-smg-schematic-3/
Makeshift SMG Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/makeshift-smg-schematic-4/
Makeshift SMG,"15,410G",15,No,COMMON,Assault rifles,,https://paldex.gg/items/makeshift-smg/
Mammorest Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/mammorest-bounty-token/
Mammorest Cryst Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/mammorest-cryst-saddle/
Mammorest Meat,"1,000G",5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/mammorest-meat/
Mammorest Curry,"2,040G",0.5,Yes,EPIC,Meat dishes,,https://paldex.gg/items/mammorest-curry/
Maraith Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/maraith-saddle/
Mammorest Steak,"1,200G",5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/mammorest-steak/
Mammorest Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/mammorest-saddle/
Marinated Mushrooms,480G,0.5,Yes,COMMON,Veggie dishes,,https://paldex.gg/items/marinated-mushrooms/
Marcus Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/marcus-hat/
Mechanical Bow Ammo,"1,730G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/mechanical-bow-ammo/
Marksman Revolver Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/marksman-revolver-schematic-4/
Marksman Revolver,"33,480G",8,No,COMMON,Handguns,,https://paldex.gg/items/marksman-revolver/
Marine Echobone,â,0,Yes,LEGENDARY,Essentials,,https://paldex.gg/items/marine-echobone/
Mechanical Bow Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/mechanical-bow-schematic-1/
Mechanical Bow Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/mechanical-bow-schematic-2/
Meat Cleaver,"1,800G",10,No,COMMON,Melee,,https://paldex.gg/items/meat-cleaver/
Mechanical Bow Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/mechanical-bow-schematic-3/
Mechanical Bow Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/mechanical-bow-schematic-4/
Medium Pal Soul,10G,0.15,Yes,RARE,Pal materials,,https://paldex.gg/items/medium-pal-soul/
Medical Supplies,"1,820G",0.2,Yes,UNCOMMON,Medicine,,https://paldex.gg/items/medical-supplies/
Medium Pouch,1G,0,Yes,UNCOMMON,Bag upgrades,,https://paldex.gg/items/medium-pouch/
Mega Glider,"15,480G",15,No,COMMON,Glider,,https://paldex.gg/items/mega-glider/
Mega Grappling Gun,"11,520G",1,No,UNCOMMON,Grappling guns,,https://paldex.gg/items/mega-grappling-gun/
Mega Shield,"11,400G",5,No,COMMON,Shields,,https://paldex.gg/items/mega-shield/
Mega Sphere,460G,0.1,Yes,COMMON,Spheres,,https://paldex.gg/items/mega-sphere/
Melpaca Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/melpaca-saddle/
Megaboost Gun,"2,013,600G",8,No,COMMON,Handguns,,https://paldex.gg/items/megaboost-gun/
Memory Wiping Medicine,"101,400G",0.2,Yes,RARE,Drugs,,https://paldex.gg/items/memory-wiping-medicine/
Mechanical Bow,"1,293,140G",6,No,COMMON,Bows,,https://paldex.gg/items/mechanical-bow/
Menasting Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/menasting-bounty-token/
Menasting Terra Ring Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/menasting-terra-ring-schematic/
Menasting Terra Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/menasting-terra-bounty-token/
Meowmere,"13,460G",22,No,LEGENDARY,Melee,,https://paldex.gg/items/meowmere/
Metal Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/metal-armor-schematic-2/
Menasting Terra Ring,"41,280G",2,No,EPIC,Accessory,,https://paldex.gg/items/menasting-terra-ring/
Metal Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/metal-armor-schematic-1/
Metal Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/metal-armor-schematic-3/
Metal Axe,"4,820G",15,No,UNCOMMON,Melee,,https://paldex.gg/items/metal-axe/
Metal Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/metal-armor-schematic-4/
Metal Armor,"13,920G",30,No,COMMON,Body,,https://paldex.gg/items/metal-armor/
Metal Bat Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/metal-bat-schematic-4/
Metal Detector,"527,040G",25,No,EPIC,Metal detectors,,https://paldex.gg/items/metal-detector/
Metal Bat Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/metal-bat-schematic-3/
Metal Bat,"20,880G",3,No,COMMON,Melee,,https://paldex.gg/items/metal-bat/
Metal Bat Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/metal-bat-schematic-2/
Metal Bat Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/metal-bat-schematic-1/
Metal Helm Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/metal-helm-schematic-1/
Metal Helm Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/metal-helm-schematic-3/
Metal Helm Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/metal-helm-schematic-4/
Metal Spear,"3,440G",15,No,COMMON,Melee,,https://paldex.gg/items/metal-spear/
Metal Pickaxe,"4,820G",15,No,UNCOMMON,Melee,,https://paldex.gg/items/metal-pickaxe/
Metal Helm Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/metal-helm-schematic-2/
Meteor Launcher,"151,920G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/meteor-launcher/
Might Remedy,"120,000G",1,Yes,EPIC,Stat boosters,,https://paldex.gg/items/might-remedy/
Meteorite Fragment,"1,000G",3,Yes,COMMON,Stone,,https://paldex.gg/items/meteorite-fragment/
Meteorite Ammo,360G,1,Yes,COMMON,Ammo,,https://paldex.gg/items/meteorite-ammo/
Milk,200G,1.5,Yes,COMMON,Raw meat,,https://paldex.gg/items/milk/
Metal Helm,"6,600G",10,No,COMMON,Head,,https://paldex.gg/items/metal-helm/
Might Elixir,"264,000G",1,Yes,LEGENDARY,Stat boosters,,https://paldex.gg/items/might-elixir/
Missile Ammo,"3,240G",1,Yes,COMMON,Ammo,,https://paldex.gg/items/missile-ammo/
Minestrone,890G,0.5,Yes,RARE,Veggie dishes,,https://paldex.gg/items/minestrone/
Moldron Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/moldron-bounty-token/
Modified Pal's Contaminated Core,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/modified-pal-s-contaminated-core/
Moldron Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/moldron-saddle/
Monarch's Crown Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/monarch-s-crown-schematic-1/
Moldron Cryst Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/moldron-cryst-saddle/
Moldron Cryst Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/moldron-cryst-bounty-token/
Monarch's Crown,"7,490G",7,No,COMMON,Head,,https://paldex.gg/items/monarch-s-crown/
Moon Lord Statue Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/moon-lord-statue-schematic/
Mossanda Lux Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/mossanda-lux-bounty-token/
Moon Lord Mask,360G,15,No,LEGENDARY,Head,,https://paldex.gg/items/moon-lord-mask/
Mossanda Lux's Grenade Launcher,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/mossanda-lux-s-grenade-launcher/
Mozzarina Cheeseburger,"1,430G",0.5,Yes,RARE,Meat dishes,,https://paldex.gg/items/mozzarina-cheeseburger/
Mozzarina Hamburger,720G,0.5,Yes,RARE,Meat dishes,,https://paldex.gg/items/mozzarina-hamburger/
Mossanda's Grenade Launcher,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/mossanda-s-grenade-launcher/
Multi Guided Missile Launcher Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/multi-guided-missile-launcher-schematic-1/
Multi Guided Missile Launcher Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/multi-guided-missile-launcher-schematic-3/
Multi Guided Missile Launcher Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/multi-guided-missile-launcher-schematic-2/
Mozzarina Steak,230G,2.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/mozzarina-steak/
Multi Guided Missile Launcher Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/multi-guided-missile-launcher-schematic-4/
Multi Guided Missile Launcher,"712,580G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/multi-guided-missile-launcher/
Multi Guided Missile Launcher Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/multi-guided-missile-launcher-schematic/
Multiclimate Undershirt Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/multiclimate-undershirt-schematic/
Multiclimate Undershirt,"167,040G",2,No,RARE,Accessory,,https://paldex.gg/items/multiclimate-undershirt/
Mushroom Quiche,"2,220G",0.5,Yes,EPIC,Veggie dishes,,https://paldex.gg/items/mushroom-quiche/
Munchill Steak,300G,1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/munchill-steak/
Munchill Meat,250G,5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/munchill-meat/
Mushroom Cake,"7,740G",1,Yes,UNCOMMON,Veggie dishes,,https://paldex.gg/items/mushroom-cake/
Mushroom,300G,1,Yes,COMMON,Produce,,https://paldex.gg/items/mushroom/
Mushroom Soup,840G,0.5,Yes,COMMON,Veggie dishes,,https://paldex.gg/items/mushroom-soup/
Musket Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/musket-schematic-1/
Musket Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/musket-schematic-4/
Musket Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/musket-schematic-3/
Musket Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/musket-schematic-2/
Mysterious Accessory Box,10G,0,No,EPIC,Ability unlocks,,https://paldex.gg/items/mysterious-accessory-box/
Musket,"9,940G",20,No,COMMON,Assault rifles,,https://paldex.gg/items/musket/
Mysterious Mushroom,800G,1,Yes,COMMON,Produce,,https://paldex.gg/items/mysterious-mushroom/
Mysterious Mushroom Juice,"30,600G",0.2,Yes,COMMON,Drugs,,https://paldex.gg/items/mysterious-mushroom-juice/
Mythical Wood,"1,000G",8,Yes,RARE,Wood,,https://paldex.gg/items/mythical-wood/
Mystic Accessory Box,10G,0,No,LEGENDARY,Ability unlocks,,https://paldex.gg/items/mystic-accessory-box/
Nail,60G,2,Yes,COMMON,Processed,,https://paldex.gg/items/nail/
Needoll Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/needoll-bounty-token/
Necromus Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/necromus-saddle/
Neptilius Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/neptilius-bounty-token/
Neptilius Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/neptilius-saddle/
Neptilius's Talisman,"55,200G",2,No,EPIC,Accessory,,https://paldex.gg/items/neptilius-s-talisman/
Neutral Radiant Gem,"1,000G",1,Yes,RARE,Pal materials,,https://paldex.gg/items/neutral-radiant-gem/
Neutral Support Whistle Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/neutral-support-whistle-schematic/
Neptilius's Talisman Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/neptilius-s-talisman-schematic/
Neutral Awakening Crystal,"120,000G",1,Yes,EPIC,Awakening,,https://paldex.gg/items/neutral-awakening-crystal/
Mozzarina Meat,190G,2.5,Yes,COMMON,Raw meat,,https://paldex.gg/items/mozzarina-meat/
Neutral Support Whistle,"14,580G",2,No,RARE,Accessory,,https://paldex.gg/items/neutral-support-whistle/
Nightglow Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/nightglow-schematic-1/
Nightglow Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/nightglow-schematic/
Nightglow Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/nightglow-schematic-2/
Nightglow Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/nightglow-schematic-4/
Nightstar Sand,"1,000G",1,Yes,COMMON,Ores,,https://paldex.gg/items/nightstar-sand/
Nightglow Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/nightglow-schematic-3/
Nitemary Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/nitemary-bounty-token/
Nightglow,"48,000G",5,No,COMMON,Melee,,https://paldex.gg/items/nightglow/
Nitewing Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/nitewing-bounty-token/
Normal Parachute,"1,300G",10,No,COMMON,Glider,,https://paldex.gg/items/normal-parachute/
Nitewing Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/nitewing-saddle/
Nyafia Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/nyafia-bounty-token/
Old Bow Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/old-bow-schematic-2/
Nyafia's Shotgun,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/nyafia-s-shotgun/
Old Bow Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/old-bow-schematic-1/
Nutrient Tonic,"169,200G",1,Yes,UNCOMMON,Drugs,,https://paldex.gg/items/nutrient-tonic/
Old Bow,650G,6,No,COMMON,Bows,,https://paldex.gg/items/old-bow/
Old Bow Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/old-bow-schematic-3/
Old Bow Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/old-bow-schematic-4/
Old Revolver Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/old-revolver-schematic-2/
Old Revolver Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/old-revolver-schematic-1/
Old Revolver Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/old-revolver-schematic-3/
Old Revolver Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/old-revolver-schematic-4/
Omelet,580G,0.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/omelet/
Old Revolver,"24,480G",8,No,COMMON,Handguns,,https://paldex.gg/items/old-revolver/
Omascul Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/omascul-bounty-token/
Ominous Egg,10G,10,No,COMMON,Pal eggs,,https://paldex.gg/items/ominous-egg/
Onion,100G,1,Yes,COMMON,Produce,,https://paldex.gg/items/onion/
Ore,100G,8,Yes,COMMON,Ores,,https://paldex.gg/items/ore/
Ophydia Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/ophydia-bounty-token/
Ophydia Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/ophydia-saddle/
Orserk's Talisman,"40,080G",2,No,EPIC,Accessory,,https://paldex.gg/items/orserk-s-talisman/
Onion Seeds,70G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/onion-seeds/
Orserk's Talisman Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/orserk-s-talisman-schematic/
Overheat Rifle Ammo,920G,0.01,Yes,COMMON,Ammo,,https://paldex.gg/items/overheat-rifle-ammo/
Overheat Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/overheat-rifle-schematic-1/
Pal Metal Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/pal-metal-armor-schematic-1/
Overheat Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/overheat-rifle-schematic-2/
Overheat Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/overheat-rifle-schematic-3/
Overheat Rifle,"1,754,940G",15,No,COMMON,Assault rifles,,https://paldex.gg/items/overheat-rifle/
Overheat Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/overheat-rifle-schematic-4/
Pal Metal Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/pal-metal-armor-schematic-2/
Pal Metal Armor,"41,140G",40,No,COMMON,Body,,https://paldex.gg/items/pal-metal-armor/
Pal Metal Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/pal-metal-armor-schematic-3/
Pal Metal Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/pal-metal-armor-schematic-4/
Pal Metal Axe,"112,920G",25,No,EPIC,Melee,,https://paldex.gg/items/pal-metal-axe/
Pal Metal Helm Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/pal-metal-helm-schematic-4/
Pal Metal Helm Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/pal-metal-helm-schematic-3/
Pal Metal Helm Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/pal-metal-helm-schematic-2/
Pal Metal Helm,"31,680G",15,No,COMMON,Head,,https://paldex.gg/items/pal-metal-helm/
Pal Metal Helm Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/pal-metal-helm-schematic-1/
Pal Recovery Grenade,"3,660G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/pal-recovery-grenade/
Pal Metal Pickaxe,"112,920G",25,No,EPIC,Melee,,https://paldex.gg/items/pal-metal-pickaxe/
Pal Metal Ingot,"1,250G",5,Yes,COMMON,Ingots,,https://paldex.gg/items/pal-metal-ingot/
Pal Reverser,10G,0,Yes,EPIC,Other,,https://paldex.gg/items/pal-reverser/
Pal Sphere,80G,0.1,Yes,COMMON,Spheres,,https://paldex.gg/items/pal-sphere/
Pal Tamer's Glasses,"46,200G",2,No,EPIC,Accessory,,https://paldex.gg/items/pal-tamer-s-glasses/
Paladius Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/paladius-saddle/
Paldium Fragment,70G,1,Yes,COMMON,Ores,,https://paldex.gg/items/paldium-fragment/
Pal Tamer's Glasses Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/pal-tamer-s-glasses-schematic/
Paloxite Ingot,"16,200G",3,Yes,COMMON,Ingots,,https://paldex.gg/items/paloxite-ingot/
Palumba Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/palumba-saddle/
Paloxite,"3,000G",5,Yes,COMMON,Ores,,https://paldex.gg/items/paloxite/
Pancake,540G,0.5,Yes,COMMON,Veggie dishes,,https://paldex.gg/items/pancake/
Pelt Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/pelt-armor-schematic-2/
Pelt Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/pelt-armor-schematic-1/
Pelt Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/pelt-armor-schematic-3/
Pendant of Diligence Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/pendant-of-diligence-schematic/
Pelt Armor,"5,470G",10,No,COMMON,Body,,https://paldex.gg/items/pelt-armor/
Paper Lantern Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/paper-lantern-schematic/
Pelt Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/pelt-armor-schematic-4/
Pengullet Lux's Rocket Launcher,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/pengullet-lux-s-rocket-launcher/
Pengullet Rocket Launcher,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/pengullet-rocket-launcher/
Penking Plume,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/penking-plume/
Penking Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/penking-bounty-token/
Pendant of Diligence,"16,500G",2,No,RARE,Accessory,,https://paldex.gg/items/pendant-of-diligence/
